audit_id,entity_id,field_name,field_value,source_url,evidence_snippet,extraction_date,confidence_score
AUD-005061,f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory,property_name,Rashidia Towers,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,unit_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rashidia Towers | unit_type: Retail | price_min: 90000 | price_max: 90000 | currency: AED | availability_status: sold_out | price_status: official_published_start_price | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,2026-06-24,0.80
AUD-005062,f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory,unit_type,Retail,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,unit_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rashidia Towers | unit_type: Retail | price_min: 90000 | price_max: 90000 | currency: AED | availability_status: sold_out | price_status: official_published_start_price | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,2026-06-24,0.80
AUD-005063,f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory,price_min,90000,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,unit_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rashidia Towers | unit_type: Retail | price_min: 90000 | price_max: 90000 | currency: AED | availability_status: sold_out | price_status: official_published_start_price | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,2026-06-24,0.80
AUD-005064,f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory,price_max,90000,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,unit_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rashidia Towers | unit_type: Retail | price_min: 90000 | price_max: 90000 | currency: AED | availability_status: sold_out | price_status: official_published_start_price | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,2026-06-24,0.80
AUD-005065,f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory,currency,AED,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,unit_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rashidia Towers | unit_type: Retail | price_min: 90000 | price_max: 90000 | currency: AED | availability_status: sold_out | price_status: official_published_start_price | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,2026-06-24,0.80
AUD-005066,f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory,availability_status,sold_out,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,unit_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rashidia Towers | unit_type: Retail | price_min: 90000 | price_max: 90000 | currency: AED | availability_status: sold_out | price_status: official_published_start_price | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,2026-06-24,0.80
AUD-005067,f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory,price_status,official_published_start_price,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,unit_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rashidia Towers | unit_type: Retail | price_min: 90000 | price_max: 90000 | currency: AED | availability_status: sold_out | price_status: official_published_start_price | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,2026-06-24,0.80
AUD-005068,f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory,price_source,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,unit_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rashidia Towers | unit_type: Retail | price_min: 90000 | price_max: 90000 | currency: AED | availability_status: sold_out | price_status: official_published_start_price | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,2026-06-24,0.80
AUD-005069,f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory,last_verified,2026-06-24,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,unit_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rashidia Towers | unit_type: Retail | price_min: 90000 | price_max: 90000 | currency: AED | availability_status: sold_out | price_status: official_published_start_price | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,2026-06-24,0.80
AUD-005070,f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory,confidence_score,0.80,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,unit_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: f2b7dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rashidia Towers | unit_type: Retail | price_min: 90000 | price_max: 90000 | currency: AED | availability_status: sold_out | price_status: official_published_start_price | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100,2026-06-24,0.80
AUD-005071,46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,unit_id,46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rawdat%20Al%20Reef%20Flats%20%26%20Shops&pageNumber=1&pageSize=100,unit_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rawdat Al Reef Flats & Shops | unit_type: Retail | bedrooms_min: 1 | bedrooms_max: 3 | price_min: 6600 | price_max: 6600 | currency: AED | availability_status: active,2026-06-24,0.80
AUD-005072,46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,property_id,46b8dd4b_0ad1_e811_a2b8_00155d119707,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rawdat%20Al%20Reef%20Flats%20%26%20Shops&pageNumber=1&pageSize=100,unit_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rawdat Al Reef Flats & Shops | unit_type: Retail | bedrooms_min: 1 | bedrooms_max: 3 | price_min: 6600 | price_max: 6600 | currency: AED | availability_status: active,2026-06-24,0.80
AUD-005073,46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,property_name,Rawdat Al Reef Flats & Shops,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rawdat%20Al%20Reef%20Flats%20%26%20Shops&pageNumber=1&pageSize=100,unit_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rawdat Al Reef Flats & Shops | unit_type: Retail | bedrooms_min: 1 | bedrooms_max: 3 | price_min: 6600 | price_max: 6600 | currency: AED | availability_status: active,2026-06-24,0.80
AUD-005074,46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,unit_type,Retail,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rawdat%20Al%20Reef%20Flats%20%26%20Shops&pageNumber=1&pageSize=100,unit_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rawdat Al Reef Flats & Shops | unit_type: Retail | bedrooms_min: 1 | bedrooms_max: 3 | price_min: 6600 | price_max: 6600 | currency: AED | availability_status: active,2026-06-24,0.80
AUD-005075,46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,bedrooms_min,1,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rawdat%20Al%20Reef%20Flats%20%26%20Shops&pageNumber=1&pageSize=100,unit_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rawdat Al Reef Flats & Shops | unit_type: Retail | bedrooms_min: 1 | bedrooms_max: 3 | price_min: 6600 | price_max: 6600 | currency: AED | availability_status: active,2026-06-24,0.80
AUD-005076,46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,bedrooms_max,3,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rawdat%20Al%20Reef%20Flats%20%26%20Shops&pageNumber=1&pageSize=100,unit_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rawdat Al Reef Flats & Shops | unit_type: Retail | bedrooms_min: 1 | bedrooms_max: 3 | price_min: 6600 | price_max: 6600 | currency: AED | availability_status: active,2026-06-24,0.80
AUD-005077,46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,price_min,6600,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rawdat%20Al%20Reef%20Flats%20%26%20Shops&pageNumber=1&pageSize=100,unit_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rawdat Al Reef Flats & Shops | unit_type: Retail | bedrooms_min: 1 | bedrooms_max: 3 | price_min: 6600 | price_max: 6600 | currency: AED | availability_status: active,2026-06-24,0.80
AUD-005078,46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,price_max,6600,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rawdat%20Al%20Reef%20Flats%20%26%20Shops&pageNumber=1&pageSize=100,unit_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rawdat Al Reef Flats & Shops | unit_type: Retail | bedrooms_min: 1 | bedrooms_max: 3 | price_min: 6600 | price_max: 6600 | currency: AED | availability_status: active,2026-06-24,0.80
AUD-005079,46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,currency,AED,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rawdat%20Al%20Reef%20Flats%20%26%20Shops&pageNumber=1&pageSize=100,unit_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rawdat Al Reef Flats & Shops | unit_type: Retail | bedrooms_min: 1 | bedrooms_max: 3 | price_min: 6600 | price_max: 6600 | currency: AED | availability_status: active,2026-06-24,0.80
AUD-005080,46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,availability_status,active,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rawdat%20Al%20Reef%20Flats%20%26%20Shops&pageNumber=1&pageSize=100,unit_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rawdat Al Reef Flats & Shops | unit_type: Retail | bedrooms_min: 1 | bedrooms_max: 3 | price_min: 6600 | price_max: 6600 | currency: AED | availability_status: active,2026-06-24,0.80
AUD-005081,46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,price_status,official_published_start_price,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rawdat%20Al%20Reef%20Flats%20%26%20Shops&pageNumber=1&pageSize=100,unit_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rawdat Al Reef Flats & Shops | unit_type: Retail | bedrooms_min: 1 | bedrooms_max: 3 | price_min: 6600 | price_max: 6600 | currency: AED | availability_status: active,2026-06-24,0.80
AUD-005082,46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,price_source,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rawdat%20Al%20Reef%20Flats%20%26%20Shops&pageNumber=1&pageSize=100,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rawdat%20Al%20Reef%20Flats%20%26%20Shops&pageNumber=1&pageSize=100,unit_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rawdat Al Reef Flats & Shops | unit_type: Retail | bedrooms_min: 1 | bedrooms_max: 3 | price_min: 6600 | price_max: 6600 | currency: AED | availability_status: active,2026-06-24,0.80
AUD-005083,46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,last_verified,2026-06-24,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rawdat%20Al%20Reef%20Flats%20%26%20Shops&pageNumber=1&pageSize=100,unit_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rawdat Al Reef Flats & Shops | unit_type: Retail | bedrooms_min: 1 | bedrooms_max: 3 | price_min: 6600 | price_max: 6600 | currency: AED | availability_status: active,2026-06-24,0.80
AUD-005084,46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,confidence_score,0.80,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rawdat%20Al%20Reef%20Flats%20%26%20Shops&pageNumber=1&pageSize=100,unit_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 46b8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Rawdat Al Reef Flats & Shops | unit_type: Retail | bedrooms_min: 1 | bedrooms_max: 3 | price_min: 6600 | price_max: 6600 | currency: AED | availability_status: active,2026-06-24,0.80
AUD-005085,5eb8dd4b_0ad1_e811_a2b8_00155d119707_inventory,unit_id,5eb8dd4b_0ad1_e811_a2b8_00155d119707_inventory,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Academic%20School&pageNumber=1&pageSize=100,unit_id: 5eb8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 5eb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Royal Academic School | unit_type: Education | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Academic%20School&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005086,5eb8dd4b_0ad1_e811_a2b8_00155d119707_inventory,property_id,5eb8dd4b_0ad1_e811_a2b8_00155d119707,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Academic%20School&pageNumber=1&pageSize=100,unit_id: 5eb8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 5eb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Royal Academic School | unit_type: Education | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Academic%20School&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005087,5eb8dd4b_0ad1_e811_a2b8_00155d119707_inventory,property_name,Royal Academic School,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Academic%20School&pageNumber=1&pageSize=100,unit_id: 5eb8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 5eb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Royal Academic School | unit_type: Education | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Academic%20School&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005088,5eb8dd4b_0ad1_e811_a2b8_00155d119707_inventory,unit_type,Education,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Academic%20School&pageNumber=1&pageSize=100,unit_id: 5eb8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 5eb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Royal Academic School | unit_type: Education | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Academic%20School&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005089,5eb8dd4b_0ad1_e811_a2b8_00155d119707_inventory,availability_status,active,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Academic%20School&pageNumber=1&pageSize=100,unit_id: 5eb8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 5eb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Royal Academic School | unit_type: Education | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Academic%20School&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005090,5eb8dd4b_0ad1_e811_a2b8_00155d119707_inventory,price_source,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Academic%20School&pageNumber=1&pageSize=100,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Academic%20School&pageNumber=1&pageSize=100,unit_id: 5eb8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 5eb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Royal Academic School | unit_type: Education | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Academic%20School&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005091,5eb8dd4b_0ad1_e811_a2b8_00155d119707_inventory,last_verified,2026-06-24,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Academic%20School&pageNumber=1&pageSize=100,unit_id: 5eb8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 5eb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Royal Academic School | unit_type: Education | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Academic%20School&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005092,5eb8dd4b_0ad1_e811_a2b8_00155d119707_inventory,confidence_score,0.60,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Academic%20School&pageNumber=1&pageSize=100,unit_id: 5eb8dd4b_0ad1_e811_a2b8_00155d119707_inventory | property_id: 5eb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Royal Academic School | unit_type: Education | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Academic%20School&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005093,ceba2b44_2322_e911_a2b8_00155d119707_inventory,unit_id,ceba2b44_2322_e911_a2b8_00155d119707_inventory,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Palaces&pageNumber=1&pageSize=100,unit_id: ceba2b44_2322_e911_a2b8_00155d119707_inventory | property_id: ceba2b44_2322_e911_a2b8_00155d119707 | property_name: Royal Palaces | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Palaces&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005094,ceba2b44_2322_e911_a2b8_00155d119707_inventory,property_id,ceba2b44_2322_e911_a2b8_00155d119707,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Palaces&pageNumber=1&pageSize=100,unit_id: ceba2b44_2322_e911_a2b8_00155d119707_inventory | property_id: ceba2b44_2322_e911_a2b8_00155d119707 | property_name: Royal Palaces | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Palaces&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005095,ceba2b44_2322_e911_a2b8_00155d119707_inventory,property_name,Royal Palaces,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Palaces&pageNumber=1&pageSize=100,unit_id: ceba2b44_2322_e911_a2b8_00155d119707_inventory | property_id: ceba2b44_2322_e911_a2b8_00155d119707 | property_name: Royal Palaces | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Palaces&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005096,ceba2b44_2322_e911_a2b8_00155d119707_inventory,availability_status,active,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Palaces&pageNumber=1&pageSize=100,unit_id: ceba2b44_2322_e911_a2b8_00155d119707_inventory | property_id: ceba2b44_2322_e911_a2b8_00155d119707 | property_name: Royal Palaces | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Palaces&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005097,ceba2b44_2322_e911_a2b8_00155d119707_inventory,price_source,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Palaces&pageNumber=1&pageSize=100,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Palaces&pageNumber=1&pageSize=100,unit_id: ceba2b44_2322_e911_a2b8_00155d119707_inventory | property_id: ceba2b44_2322_e911_a2b8_00155d119707 | property_name: Royal Palaces | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Palaces&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005098,ceba2b44_2322_e911_a2b8_00155d119707_inventory,last_verified,2026-06-24,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Palaces&pageNumber=1&pageSize=100,unit_id: ceba2b44_2322_e911_a2b8_00155d119707_inventory | property_id: ceba2b44_2322_e911_a2b8_00155d119707 | property_name: Royal Palaces | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Palaces&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005099,ceba2b44_2322_e911_a2b8_00155d119707_inventory,confidence_score,0.60,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Palaces&pageNumber=1&pageSize=100,unit_id: ceba2b44_2322_e911_a2b8_00155d119707_inventory | property_id: ceba2b44_2322_e911_a2b8_00155d119707 | property_name: Royal Palaces | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Palaces&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005100,d6e426c5_e7c4_ee11_a2bf_00155d119841_inventory,unit_id,d6e426c5_e7c4_ee11_a2bf_00155d119841_inventory,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Settlement%20Project&pageNumber=1&pageSize=100,unit_id: d6e426c5_e7c4_ee11_a2bf_00155d119841_inventory | property_id: d6e426c5_e7c4_ee11_a2bf_00155d119841 | property_name: Settlement Project | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Settlement%20Project&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005101,d6e426c5_e7c4_ee11_a2bf_00155d119841_inventory,property_id,d6e426c5_e7c4_ee11_a2bf_00155d119841,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Settlement%20Project&pageNumber=1&pageSize=100,unit_id: d6e426c5_e7c4_ee11_a2bf_00155d119841_inventory | property_id: d6e426c5_e7c4_ee11_a2bf_00155d119841 | property_name: Settlement Project | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Settlement%20Project&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005102,d6e426c5_e7c4_ee11_a2bf_00155d119841_inventory,property_name,Settlement Project,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Settlement%20Project&pageNumber=1&pageSize=100,unit_id: d6e426c5_e7c4_ee11_a2bf_00155d119841_inventory | property_id: d6e426c5_e7c4_ee11_a2bf_00155d119841 | property_name: Settlement Project | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Settlement%20Project&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005103,d6e426c5_e7c4_ee11_a2bf_00155d119841_inventory,availability_status,active,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Settlement%20Project&pageNumber=1&pageSize=100,unit_id: d6e426c5_e7c4_ee11_a2bf_00155d119841_inventory | property_id: d6e426c5_e7c4_ee11_a2bf_00155d119841 | property_name: Settlement Project | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Settlement%20Project&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005104,d6e426c5_e7c4_ee11_a2bf_00155d119841_inventory,price_source,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Settlement%20Project&pageNumber=1&pageSize=100,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Settlement%20Project&pageNumber=1&pageSize=100,unit_id: d6e426c5_e7c4_ee11_a2bf_00155d119841_inventory | property_id: d6e426c5_e7c4_ee11_a2bf_00155d119841 | property_name: Settlement Project | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Settlement%20Project&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-005105,d6e426c5_e7c4_ee11_a2bf_00155d119841_inventory,last_verified,2026-06-24,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Settlement%20Project&pageNumber=1&pageSize=100,unit_id: d6e426c5_e7c4_ee11_a2bf_00155d119841_inventory | property_id: d6e426c5_e7c4_ee11_a2bf_00155d119841 | property_name: Settlement Project | availability_status: active | price_source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Settlement%20Project&pageNumber=1&pageSize=100 | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
